"","CO_ID","CoName","Date","Close","Volume"
"2434","0050   ","Yuanta Taiwan Top50",20131106,48.23,4717
"2435","0056   ","PTD          ",20131106,17.95,2437
"2436","006205 ","FB SSE180_0  ",20131106,20.31,4739
"2437","0050   ","Yuanta Taiwan Top50",20131107,48.1,4901
"2438","0056   ","PTD          ",20131107,17.98,1142
"2439","006205 ","FB SSE180_0  ",20131107,20.08,5116
"2440","0050   ","Yuanta Taiwan Top50",20131108,47.93,6209
"2441","0056   ","PTD          ",20131108,17.86,2856
"2442","006205 ","FB SSE180_0  ",20131108,19.88,5407
"2443","0050   ","Yuanta Taiwan Top50",20131111,47.81,8237
"2444","0056   ","PTD          ",20131111,17.76,5789
"2445","006205 ","FB SSE180_0  ",20131111,19.87,4705
"2446","0050   ","Yuanta Taiwan Top50",20131112,47.98,6243
"2447","0056   ","PTD          ",20131112,17.69,4224
"2448","006205 ","FB SSE180_0  ",20131112,20.15,5094
"2449","0050   ","Yuanta Taiwan Top50",20131113,47.34,17168
"2450","0056   ","PTD          ",20131113,17.52,5509
"2451","006205 ","FB SSE180_0  ",20131113,19.78,5410
"2452","0050   ","Yuanta Taiwan Top50",20131114,47.47,15583
"2453","0056   ","PTD          ",20131114,17.58,2636
"2454","006205 ","FB SSE180_0  ",20131114,19.81,4642
"2455","0050   ","Yuanta Taiwan Top50",20131115,47.68,12722
"2456","0056   ","PTD          ",20131115,17.69,1661
"2457","006205 ","FB SSE180_0  ",20131115,20.3,5308
"2458","0050   ","Yuanta Taiwan Top50",20131118,47.93,5565
"2459","0056   ","PTD          ",20131118,17.58,2540
"2460","006205 ","FB SSE180_0  ",20131118,20.77,7203
"2461","0050   ","Yuanta Taiwan Top50",20131119,48.23,8478
"2462","0056   ","PTD          ",20131119,17.73,988
"2463","006205 ","FB SSE180_0  ",20131119,20.92,7419
"2464","0050   ","Yuanta Taiwan Top50",20131120,47.93,9701
"2465","0056   ","PTD          ",20131120,17.65,1965
"2466","006205 ","FB SSE180_0  ",20131120,20.68,5857
"2467","0050   ","Yuanta Taiwan Top50",20131121,47.08,35062
"2468","0056   ","PTD          ",20131121,17.43,9202
"2469","006205 ","FB SSE180_0  ",20131121,20.5,5213
"2470","0050   ","Yuanta Taiwan Top50",20131122,47.13,10937
"2471","0056   ","PTD          ",20131122,17.44,2608
"2472","006205 ","FB SSE180_0  ",20131122,20.6,4641
"2473","0050   ","Yuanta Taiwan Top50",20131125,47.76,10345
"2474","0056   ","PTD          ",20131125,17.59,913
"2475","006205 ","FB SSE180_0  ",20131125,20.72,4931
"2476","0050   ","Yuanta Taiwan Top50",20131126,48.15,9878
"2477","0056   ","PTD          ",20131126,17.66,889
"2478","006205 ","FB SSE180_0  ",20131126,20.67,5027
"2479","0050   ","Yuanta Taiwan Top50",20131127,48.4,8118
"2480","0056   ","PTD          ",20131127,17.77,1555
"2481","006205 ","FB SSE180_0  ",20131127,20.9,5271
"2482","0050   ","Yuanta Taiwan Top50",20131128,48.7,11237
"2483","0056   ","PTD          ",20131128,17.88,3917
"2484","006205 ","FB SSE180_0  ",20131128,21.05,6849
"2485","0050   ","Yuanta Taiwan Top50",20131129,48.87,14720
"2486","0056   ","PTD          ",20131129,18.03,3677
"2487","006205 ","FB SSE180_0  ",20131129,20.99,5086
"2488","0050   ","Yuanta Taiwan Top50",20131202,48.78,5600
"2489","0056   ","PTD          ",20131202,18,1386
"2490","006205 ","FB SSE180_0  ",20131202,20.91,5537
"2491","0050   ","Yuanta Taiwan Top50",20131203,48.83,7385
"2492","0056   ","PTD          ",20131203,18,514
"2493","006205 ","FB SSE180_0  ",20131203,20.92,4475
"2494","0050   ","Yuanta Taiwan Top50",20131204,48.78,7401
"2495","0056   ","PTD          ",20131204,17.99,611
"2496","006205 ","FB SSE180_0  ",20131204,21.24,5511
"2497","0050   ","Yuanta Taiwan Top50",20131205,48.49,6056
"2498","0056   ","PTD          ",20131205,17.94,911
"2499","006205 ","FB SSE180_0  ",20131205,21.26,6226
"2500","0050   ","Yuanta Taiwan Top50",20131206,48.53,4023
"2501","0056   ","PTD          ",20131206,17.91,550
"2502","006205 ","FB SSE180_0  ",20131206,21.16,5691
"2503","0050   ","Yuanta Taiwan Top50",20131209,48.95,8645
"2504","0056   ","PTD          ",20131209,18.01,1042
"2505","006205 ","FB SSE180_0  ",20131209,21.16,5178
"2506","0050   ","Yuanta Taiwan Top50",20131210,49.08,6866
"2507","0056   ","PTD          ",20131210,17.97,380
"2508","006205 ","FB SSE180_0  ",20131210,21.18,5648
"2509","0050   ","Yuanta Taiwan Top50",20131211,49.12,10106
"2510","0056   ","PTD          ",20131211,17.92,602
"2511","006205 ","FB SSE180_0  ",20131211,20.85,8112
"2512","0050   ","Yuanta Taiwan Top50",20131212,48.74,4216
"2513","0056   ","PTD          ",20131212,17.9,616
"2514","006205 ","FB SSE180_0  ",20131212,20.75,4004
"2515","0050   ","Yuanta Taiwan Top50",20131213,48.7,5099
"2516","0056   ","PTD          ",20131213,17.91,307
"2517","006205 ","FB SSE180_0  ",20131213,20.68,5037
"2518","0050   ","Yuanta Taiwan Top50",20131216,48.32,6971
"2519","0056   ","PTD          ",20131216,17.87,560
"2520","006205 ","FB SSE180_0  ",20131216,20.46,5407
"2521","0050   ","Yuanta Taiwan Top50",20131217,48.57,3090
"2522","0056   ","PTD          ",20131217,17.93,831
"2523","006205 ","FB SSE180_0  ",20131217,20.51,4892
"2524","0050   ","Yuanta Taiwan Top50",20131218,48.4,3488
"2525","0056   ","PTD          ",20131218,17.92,323
"2526","006205 ","FB SSE180_0  ",20131218,20.5,5056
"2527","0050   ","Yuanta Taiwan Top50",20131219,48.7,6051
"2528","0056   ","PTD          ",20131219,17.96,628
"2529","006205 ","FB SSE180_0  ",20131219,20.43,5123
"2530","0050   ","Yuanta Taiwan Top50",20131220,48.78,4317
"2531","0056   ","PTD          ",20131220,18.01,524
"2532","006205 ","FB SSE180_0  ",20131220,20.22,5057
"2533","0050   ","Yuanta Taiwan Top50",20131223,49.12,9016
"2534","0056   ","PTD          ",20131223,18.05,1118
"2535","006205 ","FB SSE180_0  ",20131223,20.25,5108
"2536","0050   ","Yuanta Taiwan Top50",20131224,49.08,5052
"2537","0056   ","PTD          ",20131224,18.06,450
"2538","006205 ","FB SSE180_0  ",20131224,20.33,5398
"2539","0050   ","Yuanta Taiwan Top50",20131225,49.12,3321
"2540","0056   ","PTD          ",20131225,18.07,337
"2541","006205 ","FB SSE180_0  ",20131225,20.31,5158
"2542","0050   ","Yuanta Taiwan Top50",20131226,49.12,3417
"2543","0056   ","PTD          ",20131226,18.08,319
"2544","006205 ","FB SSE180_0  ",20131226,20.16,5185
"2545","0050   ","Yuanta Taiwan Top50",20131227,49.5,12606
"2546","0056   ","PTD          ",20131227,18.13,1031
"2547","006205 ","FB SSE180_0  ",20131227,20.21,5482
"2548","0050   ","Yuanta Taiwan Top50",20131230,49.93,18118
"2549","0056   ","PTD          ",20131230,18.21,1123
"2550","006205 ","FB SSE180_0  ",20131230,20.29,4993
"2551","0050   ","Yuanta Taiwan Top50",20131231,49.84,12256
"2552","0056   ","PTD          ",20131231,18.23,1252
"2553","006205 ","FB SSE180_0  ",20131231,20.4,5062
"2554","0050   ","Yuanta Taiwan Top50",20140102,49.72,10762
"2555","0056   ","PTD          ",20140102,18.26,670
"2556","006205 ","FB SSE180_0  ",20140102,20.41,5107
"2557","0050   ","Yuanta Taiwan Top50",20140103,49.12,14509
"2558","0056   ","PTD          ",20140103,18.16,802
"2559","006205 ","FB SSE180_0  ",20140103,20.3,5496
"2560","0050   ","Yuanta Taiwan Top50",20140106,49,14870
"2561","0056   ","PTD          ",20140106,18.02,1299
"2562","006205 ","FB SSE180_0  ",20140106,20.14,6422
"2563","0050   ","Yuanta Taiwan Top50",20140107,49,13128
"2564","0056   ","PTD          ",20140107,18.11,488
"2565","006205 ","FB SSE180_0  ",20140107,20.27,4959
"2566","0050   ","Yuanta Taiwan Top50",20140108,49.08,7605
"2567","0056   ","PTD          ",20140108,18.22,982
"2568","006205 ","FB SSE180_0  ",20140108,20.34,5237
"2569","0050   ","Yuanta Taiwan Top50",20140109,48.87,8571
"2570","0056   ","PTD          ",20140109,18.18,838
"2571","006205 ","FB SSE180_0  ",20140109,20.39,4201
"2572","0050   ","Yuanta Taiwan Top50",20140110,48.87,4741
"2573","0056   ","PTD          ",20140110,18.19,711
"2574","006205 ","FB SSE180_0  ",20140110,20.32,4914
"2575","0050   ","Yuanta Taiwan Top50",20140113,49.17,6179
"2576","0056   ","PTD          ",20140113,18.25,1516
"2577","006205 ","FB SSE180_0  ",20140113,20.15,6221
"2578","0050   ","Yuanta Taiwan Top50",20140114,49.08,4276
"2579","0056   ","PTD          ",20140114,18.26,638
"2580","006205 ","FB SSE180_0  ",20140114,20.06,6126
"2581","0050   ","Yuanta Taiwan Top50",20140115,49.59,11675
"2582","0056   ","PTD          ",20140115,18.42,2157
"2583","006205 ","FB SSE180_0  ",20140115,19.94,5671
"2584","0050   ","Yuanta Taiwan Top50",20140116,49.72,12771
"2585","0056   ","PTD          ",20140116,18.47,1763
"2586","006205 ","FB SSE180_0  ",20140116,19.97,4944
"2587","0050   ","Yuanta Taiwan Top50",20140117,49.8,8169
"2588","0056   ","PTD          ",20140117,18.45,657
"2589","006205 ","FB SSE180_0  ",20140117,19.9,7654
"2590","0050   ","Yuanta Taiwan Top50",20140120,49.93,5627
"2591","0056   ","PTD          ",20140120,18.66,2353
"2592","006205 ","FB SSE180_0  ",20140120,19.75,6737
"2593","0050   ","Yuanta Taiwan Top50",20140121,49.72,6963
"2594","0056   ","PTD          ",20140121,18.64,1279
"2595","006205 ","FB SSE180_0  ",20140121,19.74,5144
"2596","0050   ","Yuanta Taiwan Top50",20140122,49.8,6838
"2597","0056   ","PTD          ",20140122,18.65,767
"2598","006205 ","FB SSE180_0  ",20140122,20.1,5667
"2599","0050   ","Yuanta Taiwan Top50",20140123,49.67,6904
"2600","0056   ","PTD          ",20140123,18.61,856
"2601","006205 ","FB SSE180_0  ",20140123,19.98,5331
"2602","0050   ","Yuanta Taiwan Top50",20140124,49.8,10706
"2603","0056   ","PTD          ",20140124,18.43,1017
"2604","006205 ","FB SSE180_0  ",20140124,20.1,6348
"2605","0050   ","Yuanta Taiwan Top50",20140127,48.91,21325
"2606","0056   ","PTD          ",20140127,18.24,2056
"2607","006205 ","FB SSE180_0  ",20140127,19.93,5341
"2608","0050   ","Yuanta Taiwan Top50",20140205,47.38,57559
"2609","0056   ","PTD          ",20140205,17.85,7386
"2610","006205 ","FB SSE180_0  ",20140205,19.75,5230
"2611","0050   ","Yuanta Taiwan Top50",20140206,47.55,12853
"2612","0056   ","PTD          ",20140206,17.89,3469
"2613","006205 ","FB SSE180_0  ",20140206,19.7,3472
"2614","0050   ","Yuanta Taiwan Top50",20140207,48.06,16027
"2615","0056   ","PTD          ",20140207,18.03,1610
"2616","006205 ","FB SSE180_0  ",20140207,19.78,4989
"2617","0050   ","Yuanta Taiwan Top50",20140210,48.06,6020
"2618","0056   ","PTD          ",20140210,18.11,752
"2619","006205 ","FB SSE180_0  ",20140210,20.06,4926
"2620","0050   ","Yuanta Taiwan Top50",20140211,48.36,5582
"2621","0056   ","PTD          ",20140211,18.15,461
"2622","006205 ","FB SSE180_0  ",20140211,20.2,5201
"2623","0050   ","Yuanta Taiwan Top50",20140212,48.87,18604
"2624","0056   ","PTD          ",20140212,18.26,571
"2625","006205 ","FB SSE180_0  ",20140212,20.22,4987
"2626","0050   ","Yuanta Taiwan Top50",20140213,48.74,8235
"2627","0056   ","PTD          ",20140213,18.19,327
"2628","006205 ","FB SSE180_0  ",20140213,20.25,5105
"2629","0050   ","Yuanta Taiwan Top50",20140214,49.21,22328
"2630","0056   ","PTD          ",20140214,18.24,1097
"2631","006205 ","FB SSE180_0  ",20140214,20.19,4272
"2632","0050   ","Yuanta Taiwan Top50",20140217,49.21,15434
"2633","0056   ","PTD          ",20140217,18.25,534
"2634","006205 ","FB SSE180_0  ",20140217,20.24,5055
"2635","0050   ","Yuanta Taiwan Top50",20140218,49.38,13088
"2636","0056   ","PTD          ",20140218,18.3,591
"2637","006205 ","FB SSE180_0  ",20140218,20.06,4505
"2638","0050   ","Yuanta Taiwan Top50",20140219,49.38,13366
"2639","0056   ","PTD          ",20140219,18.27,536
"2640","006205 ","FB SSE180_0  ",20140219,20.14,4686
"2641","0050   ","Yuanta Taiwan Top50",20140220,48.95,13737
"2642","0056   ","PTD          ",20140220,18.16,879
"2643","006205 ","FB SSE180_0  ",20140220,20.05,5040
"2644","0050   ","Yuanta Taiwan Top50",20140221,49.42,17317
"2645","0056   ","PTD          ",20140221,18.28,657
"2646","006205 ","FB SSE180_0  ",20140221,19.9,4941
"2647","0050   ","Yuanta Taiwan Top50",20140224,49.17,7368
"2648","0056   ","PTD          ",20140224,18.22,550
"2649","006205 ","FB SSE180_0  ",20140224,19.62,8089
"2650","0050   ","Yuanta Taiwan Top50",20140225,49.38,8621
"2651","0056   ","PTD          ",20140225,18.24,510
"2652","006205 ","FB SSE180_0  ",20140225,19.68,4532
"2653","0050   ","Yuanta Taiwan Top50",20140226,49.59,8953
"2654","0056   ","PTD          ",20140226,18.28,1148
"2655","006205 ","FB SSE180_0  ",20140226,19.52,5246
"2656","0050   ","Yuanta Taiwan Top50",20140227,49.5,3676
"2657","0056   ","PTD          ",20140227,18.31,319
"2658","006205 ","FB SSE180_0  ",20140227,19.61,5926
"2659","0050   ","Yuanta Taiwan Top50",20140303,49.21,8020
"2660","0056   ","PTD          ",20140303,18.22,701
"2661","006205 ","FB SSE180_0  ",20140303,19.58,5279
"2662","0050   ","Yuanta Taiwan Top50",20140304,49,6185
"2663","0056   ","PTD          ",20140304,18.19,379
"2664","006205 ","FB SSE180_0  ",20140304,19.5,5922
"2665","0050   ","Yuanta Taiwan Top50",20140305,49.5,6901
"2666","0056   ","PTD          ",20140305,18.27,727
"2667","006205 ","FB SSE180_0  ",20140305,19.48,5338
"2668","0050   ","Yuanta Taiwan Top50",20140306,50.23,26226
"2669","0056   ","PTD          ",20140306,18.35,1316
"2670","006205 ","FB SSE180_0  ",20140306,19.35,6979
"2671","0050   ","Yuanta Taiwan Top50",20140307,50.44,30394
"2672","0056   ","PTD          ",20140307,18.36,1542
"2673","006205 ","FB SSE180_0  ",20140307,19.38,4311
"2674","0050   ","Yuanta Taiwan Top50",20140310,50.14,7930
"2675","0056   ","PTD          ",20140310,18.26,413
"2676","006205 ","FB SSE180_0  ",20140310,18.98,7124
"2677","0050   ","Yuanta Taiwan Top50",20140311,50.4,4967
"2678","0056   ","PTD          ",20140311,18.28,254
"2679","006205 ","FB SSE180_0  ",20140311,18.76,11592
"2680","0050   ","Yuanta Taiwan Top50",20140312,49.93,2671
"2681","0056   ","PTD          ",20140312,18.27,318
"2682","006205 ","FB SSE180_0  ",20140312,18.37,12187
"2683","0050   ","Yuanta Taiwan Top50",20140313,50.74,25692
"2684","0056   ","PTD          ",20140313,18.37,1124
"2685","006205 ","FB SSE180_0  ",20140313,18.39,12857
"2686","0050   ","Yuanta Taiwan Top50",20140314,50.23,13449
"2687","0056   ","PTD          ",20140314,18.32,307
"2688","006205 ","FB SSE180_0  ",20140314,18.25,7877
"2689","0050   ","Yuanta Taiwan Top50",20140317,50.14,8983
"2690","0056   ","PTD          ",20140317,18.3,406
"2691","006205 ","FB SSE180_0  ",20140317,18.31,3403
"2692","0050   ","Yuanta Taiwan Top50",20140318,50.44,14863
"2693","0056   ","PTD          ",20140318,18.42,1254
"2694","006205 ","FB SSE180_0  ",20140318,18.39,5760
"2695","0050   ","Yuanta Taiwan Top50",20140319,50.31,9855
"2696","0056   ","PTD          ",20140319,18.38,359
"2697","006205 ","FB SSE180_0  ",20140319,18.22,6779
"2698","0050   ","Yuanta Taiwan Top50",20140320,49.67,18482
"2699","0056   ","PTD          ",20140320,18.23,1087
"2700","006205 ","FB SSE180_0  ",20140320,18.21,4031
"2701","0050   ","Yuanta Taiwan Top50",20140321,49.67,4142
"2702","0056   ","PTD          ",20140321,18.23,319
"2703","006205 ","FB SSE180_0  ",20140321,18.48,4006
"2704","0050   ","Yuanta Taiwan Top50",20140324,49.8,11346
"2705","0056   ","PTD          ",20140324,18.31,802
"2706","006205 ","FB SSE180_0  ",20140324,18.65,4485
"2707","0050   ","Yuanta Taiwan Top50",20140325,50.23,4915
"2708","0056   ","PTD          ",20140325,18.42,766
"2709","006205 ","FB SSE180_0  ",20140325,18.71,3187
"2710","0050   ","Yuanta Taiwan Top50",20140326,50.69,9980
"2711","0056   ","PTD          ",20140326,18.49,1458
"2712","006205 ","FB SSE180_0  ",20140326,18.7,3096
"2713","0050   ","Yuanta Taiwan Top50",20140327,50.78,11258
"2714","0056   ","PTD          ",20140327,18.59,1412
"2715","006205 ","FB SSE180_0  ",20140327,18.63,4394
"2716","0050   ","Yuanta Taiwan Top50",20140328,50.86,20164
"2717","0056   ","PTD          ",20140328,18.58,2266
"2718","006205 ","FB SSE180_0  ",20140328,18.73,5827
"2719","0050   ","Yuanta Taiwan Top50",20140331,51.03,17186
"2720","0056   ","PTD          ",20140331,18.7,1444
"2721","006205 ","FB SSE180_0  ",20140331,18.59,5868
"2722","0050   ","Yuanta Taiwan Top50",20140401,51.46,28836
"2723","0056   ","PTD          ",20140401,18.8,1698
"2724","006205 ","FB SSE180_0  ",20140401,18.65,5242
"2725","0050   ","Yuanta Taiwan Top50",20140402,51.63,19104
"2726","0056   ","PTD          ",20140402,18.91,3116
"2727","006205 ","FB SSE180_0  ",20140402,18.65,5262
"2728","0050   ","Yuanta Taiwan Top50",20140403,51.5,12620
"2729","0056   ","PTD          ",20140403,18.9,924
"2730","006205 ","FB SSE180_0  ",20140403,18.65,4758
"2731","0050   ","Yuanta Taiwan Top50",20140407,51.37,11380
"2732","0056   ","PTD          ",20140407,18.86,1585
"2733","006205 ","FB SSE180_0  ",20140407,18.66,1037
"2734","0050   ","Yuanta Taiwan Top50",20140408,51.63,14011
"2735","0056   ","PTD          ",20140408,18.87,878
"2736","006205 ","FB SSE180_0  ",20140408,18.96,5295
"2737","0050   ","Yuanta Taiwan Top50",20140409,51.8,12067
"2738","0056   ","PTD          ",20140409,18.94,1250
"2739","006205 ","FB SSE180_0  ",20140409,18.98,3483
"2740","0050   ","Yuanta Taiwan Top50",20140410,51.97,13486
"2741","0056   ","PTD          ",20140410,18.98,2569
"2742","006205 ","FB SSE180_0  ",20140410,19.02,8014
"2743","0050   ","Yuanta Taiwan Top50",20140411,51.93,15019
"2744","0056   ","PTD          ",20140411,18.98,1478
"2745","006205 ","FB SSE180_0  ",20140411,19.04,10067
"2746","0050   ","Yuanta Taiwan Top50",20140414,51.84,13397
"2747","0056   ","PTD          ",20140414,18.91,741
"2748","006205 ","FB SSE180_0  ",20140414,18.96,5597
"2749","0050   ","Yuanta Taiwan Top50",20140415,52.09,13893
"2750","0056   ","PTD          ",20140415,19.1,3163
"2751","006205 ","FB SSE180_0  ",20140415,18.71,10822
"2752","0050   ","Yuanta Taiwan Top50",20140416,52.05,7049
"2753","0056   ","PTD          ",20140416,19.17,2531
"2754","006205 ","FB SSE180_0  ",20140416,18.67,7204
"2755","0050   ","Yuanta Taiwan Top50",20140417,51.93,3531
"2756","0056   ","PTD          ",20140417,19.16,1317
"2757","006205 ","FB SSE180_0  ",20140417,18.61,3502
"2758","0050   ","Yuanta Taiwan Top50",20140418,52.26,7072
"2759","0056   ","PTD          ",20140418,19.12,966
"2760","006205 ","FB SSE180_0  ",20140418,18.51,6559
"2761","0050   ","Yuanta Taiwan Top50",20140421,52.26,3405
"2762","0056   ","PTD          ",20140421,19.05,659
"2763","006205 ","FB SSE180_0  ",20140421,18.56,4208
"2764","0050   ","Yuanta Taiwan Top50",20140422,52.43,9137
"2765","0056   ","PTD          ",20140422,19.08,898
"2766","006205 ","FB SSE180_0  ",20140422,18.26,10012
"2767","0050   ","Yuanta Taiwan Top50",20140423,52.35,5487
"2768","0056   ","PTD          ",20140423,19,789
"2769","006205 ","FB SSE180_0  ",20140423,18.29,4647
"2770","0050   ","Yuanta Taiwan Top50",20140424,52.43,4518
"2771","0056   ","PTD          ",20140424,18.96,641
"2772","006205 ","FB SSE180_0  ",20140424,18.27,3395
"2773","0050   ","Yuanta Taiwan Top50",20140425,51.54,22903
"2774","0056   ","PTD          ",20140425,18.68,2461
