CO_ID,CoName,Date,Close,Volume
0050   ,Yuanta Taiwan Top50,20100713,   38.68,     5571
0056   ,PTD          ,20100713,   15.16,      145
0050   ,Yuanta Taiwan Top50,20100714,   39.42,    15527
0056   ,PTD          ,20100714,   15.28,      161
0050   ,Yuanta Taiwan Top50,20100715,   39.50,    11031
0056   ,PTD          ,20100715,   15.29,      197
0050   ,Yuanta Taiwan Top50,20100716,   39.24,     9053
0056   ,PTD          ,20100716,   15.29,      145
0050   ,Yuanta Taiwan Top50,20100719,   39.13,    16805
0056   ,PTD          ,20100719,   15.26,      146
0050   ,Yuanta Taiwan Top50,20100720,   39.46,     8231
0056   ,PTD          ,20100720,   15.44,      260
0050   ,Yuanta Taiwan Top50,20100721,   39.24,     8043
0056   ,PTD          ,20100721,   15.42,      136
0050   ,Yuanta Taiwan Top50,20100722,   39.28,     4262
0056   ,PTD          ,20100722,   15.31,      130
0050   ,Yuanta Taiwan Top50,20100723,   39.83,    18699
0056   ,PTD          ,20100723,   15.56,      288
0050   ,Yuanta Taiwan Top50,20100726,   39.94,     9746
0056   ,PTD          ,20100726,   15.56,      144
0050   ,Yuanta Taiwan Top50,20100727,   39.76,     5528
0056   ,PTD          ,20100727,   15.68,      133
0050   ,Yuanta Taiwan Top50,20100728,   40.09,    13670
0056   ,PTD          ,20100728,   15.79,      240
0050   ,Yuanta Taiwan Top50,20100729,   40.13,    10327
0056   ,PTD          ,20100729,   15.82,      284
0050   ,Yuanta Taiwan Top50,20100730,   39.98,     7817
0056   ,PTD          ,20100730,   15.75,       91
0050   ,Yuanta Taiwan Top50,20100802,   40.76,    12724
0056   ,PTD          ,20100802,   15.95,      419
0050   ,Yuanta Taiwan Top50,20100803,   40.94,     8049
0056   ,PTD          ,20100803,   15.98,      361
0050   ,Yuanta Taiwan Top50,20100804,   40.87,     7131
0056   ,PTD          ,20100804,   15.95,      233
0050   ,Yuanta Taiwan Top50,20100805,   40.83,     9995
0056   ,PTD          ,20100805,   15.93,      169
0050   ,Yuanta Taiwan Top50,20100806,   40.94,    11550
0056   ,PTD          ,20100806,   15.95,      231
0050   ,Yuanta Taiwan Top50,20100809,   41.17,    10803
0056   ,PTD          ,20100809,   16.06,      564
0050   ,Yuanta Taiwan Top50,20100810,   41.09,     7592
0056   ,PTD          ,20100810,   16.04,      143
0050   ,Yuanta Taiwan Top50,20100811,   40.57,     5770
0056   ,PTD          ,20100811,   15.86,      136
0050   ,Yuanta Taiwan Top50,20100812,   40.24,     7186
0056   ,PTD          ,20100812,   15.75,       96
0050   ,Yuanta Taiwan Top50,20100813,   40.68,     6844
0056   ,PTD          ,20100813,   15.90,      300
0050   ,Yuanta Taiwan Top50,20100816,   40.80,     4168
0056   ,PTD          ,20100816,   15.89,      218
0050   ,Yuanta Taiwan Top50,20100817,   40.76,     3215
0056   ,PTD          ,20100817,   15.95,      572
0050   ,Yuanta Taiwan Top50,20100818,   40.54,     5574
0056   ,PTD          ,20100818,   16.18,      539
0050   ,Yuanta Taiwan Top50,20100819,   40.76,     3761
0056   ,PTD          ,20100819,   16.13,      273
0050   ,Yuanta Taiwan Top50,20100820,   40.76,     5175
0056   ,PTD          ,20100820,   16.21,      292
0050   ,Yuanta Taiwan Top50,20100823,   41.02,     7551
0056   ,PTD          ,20100823,   16.36,      328
0050   ,Yuanta Taiwan Top50,20100824,   40.76,     6661
0056   ,PTD          ,20100824,   16.32,      218
0050   ,Yuanta Taiwan Top50,20100825,   40.02,    13856
0056   ,PTD          ,20100825,   15.89,      207
0050   ,Yuanta Taiwan Top50,20100826,   39.76,     9343
0056   ,PTD          ,20100826,   15.92,      150
0050   ,Yuanta Taiwan Top50,20100827,   39.94,     8466
0056   ,PTD          ,20100827,   15.92,      111
0050   ,Yuanta Taiwan Top50,20100830,   40.13,     8229
0056   ,PTD          ,20100830,   16.00,       88
0050   ,Yuanta Taiwan Top50,20100831,   39.54,     8911
0056   ,PTD          ,20100831,   15.75,      167
0050   ,Yuanta Taiwan Top50,20100901,   39.83,    11174
0056   ,PTD          ,20100901,   15.83,       91
0050   ,Yuanta Taiwan Top50,20100902,   40.05,     7071
0056   ,PTD          ,20100902,   15.93,     3120
0050   ,Yuanta Taiwan Top50,20100903,   40.46,     6121
0056   ,PTD          ,20100903,   16.04,      231
0050   ,Yuanta Taiwan Top50,20100906,   40.76,    10083
0056   ,PTD          ,20100906,   16.09,      104
0050   ,Yuanta Taiwan Top50,20100907,   40.68,     5405
0056   ,PTD          ,20100907,   16.06,      156
0050   ,Yuanta Taiwan Top50,20100908,   40.61,     5636
0056   ,PTD          ,20100908,   15.97,       80
0050   ,Yuanta Taiwan Top50,20100909,   40.61,     3169
0056   ,PTD          ,20100909,   16.12,       96
0050   ,Yuanta Taiwan Top50,20100910,   40.98,     6861
0056   ,PTD          ,20100910,   16.20,      142
0050   ,Yuanta Taiwan Top50,20100913,   42.13,    18145
0056   ,PTD          ,20100913,   16.48,      526
0050   ,Yuanta Taiwan Top50,20100914,   42.28,    15110
0056   ,PTD          ,20100914,   16.61,      382
0050   ,Yuanta Taiwan Top50,20100915,   42.47,    16566
0056   ,PTD          ,20100915,   16.65,      311
0050   ,Yuanta Taiwan Top50,20100916,   42.02,    11750
0056   ,PTD          ,20100916,   16.67,      250
0050   ,Yuanta Taiwan Top50,20100917,   42.50,    18471
0056   ,PTD          ,20100917,   16.68,      167
0050   ,Yuanta Taiwan Top50,20100920,   42.47,     6828
0056   ,PTD          ,20100920,   16.68,       85
0050   ,Yuanta Taiwan Top50,20100921,   42.54,     7544
0056   ,PTD          ,20100921,   16.68,      224
0050   ,Yuanta Taiwan Top50,20100923,   42.54,    10459
0056   ,PTD          ,20100923,   16.66,      114
0050   ,Yuanta Taiwan Top50,20100924,   42.28,     5496
0056   ,PTD          ,20100924,   16.58,      187
0050   ,Yuanta Taiwan Top50,20100927,   42.65,     4164
0056   ,PTD          ,20100927,   16.64,      263
0050   ,Yuanta Taiwan Top50,20100928,   42.58,     7403
0056   ,PTD          ,20100928,   16.61,      149
0050   ,Yuanta Taiwan Top50,20100929,   42.87,    12166
0056   ,PTD          ,20100929,   16.71,      198
0050   ,Yuanta Taiwan Top50,20100930,   42.80,     6992
0056   ,PTD          ,20100930,   16.68,      123
0050   ,Yuanta Taiwan Top50,20101001,   42.84,    10251
0056   ,PTD          ,20101001,   16.74,       95
0050   ,Yuanta Taiwan Top50,20101004,   42.84,    16884
0056   ,PTD          ,20101004,   16.74,       74
0050   ,Yuanta Taiwan Top50,20101005,   42.58,    10535
0056   ,PTD          ,20101005,   16.80,      106
0050   ,Yuanta Taiwan Top50,20101006,   42.84,    16061
0056   ,PTD          ,20101006,   17.03,     2050
0050   ,Yuanta Taiwan Top50,20101007,   42.98,     8858
0056   ,PTD          ,20101007,   17.02,      282
0050   ,Yuanta Taiwan Top50,20101008,   42.72,     6653
0056   ,PTD          ,20101008,   16.97,      137
0050   ,Yuanta Taiwan Top50,20101011,   42.24,     8951
0056   ,PTD          ,20101011,   16.92,      116
0050   ,Yuanta Taiwan Top50,20101012,   41.69,    10325
0056   ,PTD          ,20101012,   16.84,      378
0050   ,Yuanta Taiwan Top50,20101013,   41.95,     4624
0056   ,PTD          ,20101013,   16.78,      235
0050   ,Yuanta Taiwan Top50,20101014,   42.61,     8088
0056   ,PTD          ,20101014,   17.07,      542
0050   ,Yuanta Taiwan Top50,20101015,   42.54,     2622
0056   ,PTD          ,20101015,   17.17,      593
0050   ,Yuanta Taiwan Top50,20101018,   41.69,    15668
0056   ,PTD          ,20101018,   16.84,      219
0050   ,Yuanta Taiwan Top50,20101019,   41.58,    13750
0056   ,PTD          ,20101019,   16.83,      244
0050   ,Yuanta Taiwan Top50,20101020,   42.06,    12860
0056   ,PTD          ,20101020,   16.97,      550
0050   ,Yuanta Taiwan Top50,20101021,   42.09,    11522
0056   ,PTD          ,20101021,   17.01,      223
0050   ,Yuanta Taiwan Top50,20101022,   42.35,    10858
0056   ,PTD          ,20101022,   17.03,      244
0050   ,Yuanta Taiwan Top50,20101025,   43.28,    16646
0056   ,PTD          ,20101025,   17.27,      550
0050   ,Yuanta Taiwan Top50,20101026,   43.47,     8841
0056   ,PTD          ,20101026,   17.40,      277
0050   ,Yuanta Taiwan Top50,20101027,   43.24,     5394
0056   ,PTD          ,20101027,   17.34,      317
0050   ,Yuanta Taiwan Top50,20101028,   43.59,     4611
0056   ,PTD          ,20101028,   17.35,      286
0050   ,Yuanta Taiwan Top50,20101029,   43.20,     7155
0056   ,PTD          ,20101029,   17.34,      152
0050   ,Yuanta Taiwan Top50,20101101,   43.82,    12732
0056   ,PTD          ,20101101,   17.47,      470
0050   ,Yuanta Taiwan Top50,20101102,   43.82,     5732
0056   ,PTD          ,20101102,   17.47,      323
0050   ,Yuanta Taiwan Top50,20101103,   43.74,    13242
0056   ,PTD          ,20101103,   17.36,      181
0050   ,Yuanta Taiwan Top50,20101104,   44.01,     8072
0056   ,PTD          ,20101104,   17.47,      696
0050   ,Yuanta Taiwan Top50,20101105,   44.48,    18917
0056   ,PTD          ,20101105,   17.73,      345
0050   ,Yuanta Taiwan Top50,20101108,   44.40,     9801
0056   ,PTD          ,20101108,   17.89,      326
0050   ,Yuanta Taiwan Top50,20101109,   44.51,     3995
0056   ,PTD          ,20101109,   17.87,      263
0050   ,Yuanta Taiwan Top50,20101110,   44.48,    18164
0056   ,PTD          ,20101110,   17.71,      233
0050   ,Yuanta Taiwan Top50,20101111,   44.36,     8634
0056   ,PTD          ,20101111,   17.78,      178
0050   ,Yuanta Taiwan Top50,20101112,   43.47,    12201
0056   ,PTD          ,20101112,   17.59,      166
0050   ,Yuanta Taiwan Top50,20101115,   43.32,     7380
0056   ,PTD          ,20101115,   17.33,      232
0050   ,Yuanta Taiwan Top50,20101116,   43.78,     7063
0056   ,PTD          ,20101116,   17.45,      301
0050   ,Yuanta Taiwan Top50,20101117,   43.59,     6157
0056   ,PTD          ,20101117,   17.35,      161
0050   ,Yuanta Taiwan Top50,20101118,   43.67,     2169
0056   ,PTD          ,20101118,   17.42,       95
0050   ,Yuanta Taiwan Top50,20101119,   43.70,     3171
0056   ,PTD          ,20101119,   17.51,      188
0050   ,Yuanta Taiwan Top50,20101122,   44.24,     5493
0056   ,PTD          ,20101122,   17.61,      103
0050   ,Yuanta Taiwan Top50,20101123,   43.90,     3197
0056   ,PTD          ,20101123,   17.56,       78
0050   ,Yuanta Taiwan Top50,20101124,   43.86,     4847
0056   ,PTD          ,20101124,   17.55,      155
0050   ,Yuanta Taiwan Top50,20101125,   44.05,     3601
0056   ,PTD          ,20101125,   17.65,      771
0050   ,Yuanta Taiwan Top50,20101126,   43.82,     4644
0056   ,PTD          ,20101126,   17.39,      651
0050   ,Yuanta Taiwan Top50,20101129,   43.90,     8866
0056   ,PTD          ,20101129,   17.57,      642
0050   ,Yuanta Taiwan Top50,20101130,   44.05,     8006
0056   ,PTD          ,20101130,   17.63,      995
0050   ,Yuanta Taiwan Top50,20101201,   44.75,    12684
0056   ,PTD          ,20101201,   17.92,      711
0050   ,Yuanta Taiwan Top50,20101202,   45.09,    12086
0056   ,PTD          ,20101202,   18.13,      628
0050   ,Yuanta Taiwan Top50,20101203,   45.52,    13503
0056   ,PTD          ,20101203,   18.09,      798
0050   ,Yuanta Taiwan Top50,20101206,   45.63,     8952
0056   ,PTD          ,20101206,   18.16,     1133
0050   ,Yuanta Taiwan Top50,20101207,   45.59,     5464
0056   ,PTD          ,20101207,   18.22,      584
0050   ,Yuanta Taiwan Top50,20101208,   45.59,     6037
0056   ,PTD          ,20101208,   18.19,     1087
0050   ,Yuanta Taiwan Top50,20101209,   46.06,    10497
0056   ,PTD          ,20101209,   18.13,      616
0050   ,Yuanta Taiwan Top50,20101210,   45.75,     5805
0056   ,PTD          ,20101210,   17.89,      139
0050   ,Yuanta Taiwan Top50,20101213,   45.86,     5858
0056   ,PTD          ,20101213,   17.99,       84
0050   ,Yuanta Taiwan Top50,20101214,   45.75,    11537
0056   ,PTD          ,20101214,   17.96,       93
0050   ,Yuanta Taiwan Top50,20101215,   45.98,    11414
0056   ,PTD          ,20101215,   18.02,      111
0050   ,Yuanta Taiwan Top50,20101216,   46.06,    18627
0056   ,PTD          ,20101216,   18.11,      229
0050   ,Yuanta Taiwan Top50,20101217,   46.44,    30719
0056   ,PTD          ,20101217,   18.11,      267
0050   ,Yuanta Taiwan Top50,20101220,   46.21,    13022
0056   ,PTD          ,20101220,   17.95,      170
0050   ,Yuanta Taiwan Top50,20101221,   46.33,    10194
0056   ,PTD          ,20101221,   18.11,      199
0050   ,Yuanta Taiwan Top50,20101222,   46.33,    14734
0056   ,PTD          ,20101222,   18.23,      184
0050   ,Yuanta Taiwan Top50,20101223,   46.64,    16447
0056   ,PTD          ,20101223,   18.39,      227
0050   ,Yuanta Taiwan Top50,20101224,   46.44,    11190
0056   ,PTD          ,20101224,   18.37,      127
0050   ,Yuanta Taiwan Top50,20101227,   46.64,    10376
0056   ,PTD          ,20101227,   18.39,      141
0050   ,Yuanta Taiwan Top50,20101228,   46.56,    12716
0056   ,PTD          ,20101228,   18.39,       75
0050   ,Yuanta Taiwan Top50,20101229,   46.67,    15210
0056   ,PTD          ,20101229,   18.19,       96
0050   ,Yuanta Taiwan Top50,20101230,   46.91,     5870
0056   ,PTD          ,20101230,   18.26,       75
0050   ,Yuanta Taiwan Top50,20101231,   47.37,    13970
0056   ,PTD          ,20101231,   18.34,      194
0050   ,Yuanta Taiwan Top50,20110103,   47.41,    12033
0056   ,PTD          ,20110103,   18.52,      545
0050   ,Yuanta Taiwan Top50,20110104,   47.29,    11093
0056   ,PTD          ,20110104,   18.69,      386
0050   ,Yuanta Taiwan Top50,20110105,   46.52,    20764
0056   ,PTD          ,20110105,   18.49,      282
0050   ,Yuanta Taiwan Top50,20110106,   46.44,     6883
0056   ,PTD          ,20110106,   18.59,      254
0050   ,Yuanta Taiwan Top50,20110107,   46.02,    12300
0056   ,PTD          ,20110107,   18.46,      178
0050   ,Yuanta Taiwan Top50,20110110,   46.17,     4241
0056   ,PTD          ,20110110,   18.36,      276
0050   ,Yuanta Taiwan Top50,20110111,   46.94,    12746
0056   ,PTD          ,20110111,   18.51,      165
0050   ,Yuanta Taiwan Top50,20110112,   47.14,     5713
0056   ,PTD          ,20110112,   18.56,      297
0050   ,Yuanta Taiwan Top50,20110113,   47.10,    10156
0056   ,PTD          ,20110113,   18.49,      199
0050   ,Yuanta Taiwan Top50,20110114,   47.06,     7317
0056   ,PTD          ,20110114,   18.46,      112
0050   ,Yuanta Taiwan Top50,20110117,   46.94,     5093
0056   ,PTD          ,20110117,   18.49,      139
0050   ,Yuanta Taiwan Top50,20110118,   47.33,     9691
0056   ,PTD          ,20110118,   18.54,      305
0050   ,Yuanta Taiwan Top50,20110119,   47.87,    15346
0056   ,PTD          ,20110119,   18.72,     1190
0050   ,Yuanta Taiwan Top50,20110120,   47.56,     5216
0056   ,PTD          ,20110120,   18.69,      294
0050   ,Yuanta Taiwan Top50,20110121,   47.06,    11627
0056   ,PTD          ,20110121,   18.59,      149
0050   ,Yuanta Taiwan Top50,20110124,   47.02,    17731
0056   ,PTD          ,20110124,   18.44,      131
0050   ,Yuanta Taiwan Top50,20110125,   47.41,    18634
0056   ,PTD          ,20110125,   18.60,      137
0050   ,Yuanta Taiwan Top50,20110126,   47.83,    20930
0056   ,PTD          ,20110126,   18.56,       59
0050   ,Yuanta Taiwan Top50,20110127,   48.18,    17156
0056   ,PTD          ,20110127,   18.59,      145
0050   ,Yuanta Taiwan Top50,20110128,   48.60,    11849
0056   ,PTD          ,20110128,   18.54,      139
0050   ,Yuanta Taiwan Top50,20110208,   48.29,    11116
0056   ,PTD          ,20110208,   18.54,       79
0050   ,Yuanta Taiwan Top50,20110209,   47.83,    12233
0056   ,PTD          ,20110209,   18.52,      214
0050   ,Yuanta Taiwan Top50,20110210,   46.94,    22906
0056   ,PTD          ,20110210,   18.17,      225
0050   ,Yuanta Taiwan Top50,20110211,   45.44,    43872
0056   ,PTD          ,20110211,   17.68,      832
0050   ,Yuanta Taiwan Top50,20110214,   45.83,    11080
0056   ,PTD          ,20110214,   17.80,      190
0050   ,Yuanta Taiwan Top50,20110215,   46.10,     9824
0056   ,PTD          ,20110215,   18.06,      131
0050   ,Yuanta Taiwan Top50,20110216,   46.17,    20565
0056   ,PTD          ,20110216,   17.97,       56
0050   ,Yuanta Taiwan Top50,20110217,   46.02,     6957
0056   ,PTD          ,20110217,   17.86,       68
0050   ,Yuanta Taiwan Top50,20110218,   46.79,     9831
0056   ,PTD          ,20110218,   18.09,       67
0050   ,Yuanta Taiwan Top50,20110221,   46.79,    14830
0056   ,PTD          ,20110221,   18.06,      105
0050   ,Yuanta Taiwan Top50,20110222,   46.17,    31460
0056   ,PTD          ,20110222,   17.73,      190
0050   ,Yuanta Taiwan Top50,20110223,   45.52,    28150
0056   ,PTD          ,20110223,   17.76,       91
0050   ,Yuanta Taiwan Top50,20110224,   45.52,    28688
0056   ,PTD          ,20110224,   17.61,      113
0050   ,Yuanta Taiwan Top50,20110225,   45.90,    34452
0056   ,PTD          ,20110225,   17.86,       75
0050   ,Yuanta Taiwan Top50,20110301,   46.25,     8004
0056   ,PTD          ,20110301,   18.00,       78
0050   ,Yuanta Taiwan Top50,20110302,   45.86,    22951
0056   ,PTD          ,20110302,   17.54,      227
0050   ,Yuanta Taiwan Top50,20110303,   46.44,    28035
0056   ,PTD          ,20110303,   17.65,       70
0050   ,Yuanta Taiwan Top50,20110304,   46.79,    12108
0056   ,PTD          ,20110304,   17.59,       68
0050   ,Yuanta Taiwan Top50,20110307,   46.44,    14594
0056   ,PTD          ,20110307,   17.44,      123
0050   ,Yuanta Taiwan Top50,20110308,   46.48,     2590
0056   ,PTD          ,20110308,   17.57,      100
0050   ,Yuanta Taiwan Top50,20110309,   46.44,    11164
0056   ,PTD          ,20110309,   17.50,       57
0050   ,Yuanta Taiwan Top50,20110310,   45.90,     8147
0056   ,PTD          ,20110310,   17.34,       90
0050   ,Yuanta Taiwan Top50,20110311,   45.40,    22485
0056   ,PTD          ,20110311,   17.24,       84
0050   ,Yuanta Taiwan Top50,20110314,   45.36,    28008
0056   ,PTD          ,20110314,   17.14,      205
0050   ,Yuanta Taiwan Top50,20110315,   44.36,    62123
0056   ,PTD          ,20110315,   16.49,      466
0050   ,Yuanta Taiwan Top50,20110316,   44.21,    20893
0056   ,PTD          ,20110316,   16.87,      106
0050   ,Yuanta Taiwan Top50,20110317,   44.21,    20325
0056   ,PTD          ,20110317,   16.81,      112
0050   ,Yuanta Taiwan Top50,20110318,   44.55,    13046
0056   ,PTD          ,20110318,   16.99,       64
0050   ,Yuanta Taiwan Top50,20110321,   44.82,    18789
0056   ,PTD          ,20110321,   17.03,       80
0050   ,Yuanta Taiwan Top50,20110322,   45.05,    17030
0056   ,PTD          ,20110322,   17.04,       46
0050   ,Yuanta Taiwan Top50,20110323,   45.13,    13061
0056   ,PTD          ,20110323,   17.13,      110
0050   ,Yuanta Taiwan Top50,20110324,   45.32,    13112
0056   ,PTD          ,20110324,   17.26,       80
0050   ,Yuanta Taiwan Top50,20110325,   45.79,    12811
0056   ,PTD          ,20110325,   17.37,      139
0050   ,Yuanta Taiwan Top50,20110328,   45.63,     6845
0056   ,PTD          ,20110328,   17.20,       37
0050   ,Yuanta Taiwan Top50,20110329,   45.71,     5977
0056   ,PTD          ,20110329,   17.40,       73
0050   ,Yuanta Taiwan Top50,20110330,   45.98,    11142
0056   ,PTD          ,20110330,   17.43,       70
0050   ,Yuanta Taiwan Top50,20110331,   45.94,     8065
0056   ,PTD          ,20110331,   17.34,       32
0050   ,Yuanta Taiwan Top50,20110401,   46.17,     9617
0056   ,PTD          ,20110401,   17.34,       55
0050   ,Yuanta Taiwan Top50,20110406,   47.18,    30707
0056   ,PTD          ,20110406,   17.53,      155
0050   ,Yuanta Taiwan Top50,20110407,   47.29,    20231
0056   ,PTD          ,20110407,   17.58,     1122
0050   ,Yuanta Taiwan Top50,20110408,   47.14,    11889
0056   ,PTD          ,20110408,   17.62,       73
0050   ,Yuanta Taiwan Top50,20110411,   47.14,    16414
0056   ,PTD          ,20110411,   17.64,       40
0050   ,Yuanta Taiwan Top50,20110412,   46.33,    14749
0056   ,PTD          ,20110412,   17.53,       64
0050   ,Yuanta Taiwan Top50,20110413,   46.60,     9151
0056   ,PTD          ,20110413,   17.47,       54
0050   ,Yuanta Taiwan Top50,20110414,   46.56,     5748
0056   ,PTD          ,20110414,   17.57,       52
0050   ,Yuanta Taiwan Top50,20110415,   46.02,     3910
0056   ,PTD          ,20110415,   17.50,       60
0050   ,Yuanta Taiwan Top50,20110418,   45.94,     5204
0056   ,PTD          ,20110418,   17.47,     1068
0050   ,Yuanta Taiwan Top50,20110419,   45.67,    14045
0056   ,PTD          ,20110419,   17.34,     2096
0050   ,Yuanta Taiwan Top50,20110420,   46.52,    11997
0056   ,PTD          ,20110420,   17.60,     2075
0050   ,Yuanta Taiwan Top50,20110421,   47.60,    34318
0056   ,PTD          ,20110421,   17.85,     4239
0050   ,Yuanta Taiwan Top50,20110422,   47.52,    22105
0056   ,PTD          ,20110422,   17.83,     1081
0050   ,Yuanta Taiwan Top50,20110425,   47.41,    26924
0056   ,PTD          ,20110425,   17.76,       69
0050   ,Yuanta Taiwan Top50,20110426,   47.21,    23837
0056   ,PTD          ,20110426,   17.80,      150
0050   ,Yuanta Taiwan Top50,20110427,   47.95,    46502
0056   ,PTD          ,20110427,   17.93,     3148
0050   ,Yuanta Taiwan Top50,20110428,   47.95,    30767
0056   ,PTD          ,20110428,   18.00,     1654
0050   ,Yuanta Taiwan Top50,20110429,   47.83,    50487
0056   ,PTD          ,20110429,   17.80,     1589
0050   ,Yuanta Taiwan Top50,20110503,   47.95,    26662
0056   ,PTD          ,20110503,   17.84,      105
0050   ,Yuanta Taiwan Top50,20110504,   47.68,    19729
0056   ,PTD          ,20110504,   17.82,       62
0050   ,Yuanta Taiwan Top50,20110505,   48.02,    22314
0056   ,PTD          ,20110505,   17.87,       68
0050   ,Yuanta Taiwan Top50,20110506,   47.79,    24042
0056   ,PTD          ,20110506,   17.80,       61
0050   ,Yuanta Taiwan Top50,20110509,   48.06,    15561
0056   ,PTD          ,20110509,   17.96,      189
0050   ,Yuanta Taiwan Top50,20110510,   48.06,     8415
0056   ,PTD          ,20110510,   17.94,      126
0050   ,Yuanta Taiwan Top50,20110511,   47.87,     9690
0056   ,PTD          ,20110511,   18.00,       42
0050   ,Yuanta Taiwan Top50,20110512,   48.02,    17883
0056   ,PTD          ,20110512,   17.96,       50
0050   ,Yuanta Taiwan Top50,20110513,   47.87,     7629
0056   ,PTD          ,20110513,   17.97,       30
0050   ,Yuanta Taiwan Top50,20110516,   47.29,    16444
0056   ,PTD          ,20110516,   17.93,       39
0050   ,Yuanta Taiwan Top50,20110517,   47.25,    16743
0056   ,PTD          ,20110517,   17.90,       68
0050   ,Yuanta Taiwan Top50,20110518,   47.52,     5864
0056   ,PTD          ,20110518,   18.00,       46
0050   ,Yuanta Taiwan Top50,20110519,   47.10,    17153
0056   ,PTD          ,20110519,   17.84,       78
0050   ,Yuanta Taiwan Top50,20110520,   47.14,    15265
0056   ,PTD          ,20110520,   17.73,      104
0050   ,Yuanta Taiwan Top50,20110523,   46.56,    38595
0056   ,PTD          ,20110523,   17.66,       66
0050   ,Yuanta Taiwan Top50,20110524,   46.64,    26103
0056   ,PTD          ,20110524,   17.72,      166
0050   ,Yuanta Taiwan Top50,20110525,   46.48,    22809
0056   ,PTD          ,20110525,   17.71,       85
0050   ,Yuanta Taiwan Top50,20110526,   46.94,     7274
0056   ,PTD          ,20110526,   17.79,      420
0050   ,Yuanta Taiwan Top50,20110527,   46.75,    11665
0056   ,PTD          ,20110527,   17.86,       56
0050   ,Yuanta Taiwan Top50,20110530,   46.67,    10601
0056   ,PTD          ,20110530,   17.95,      539
0050   ,Yuanta Taiwan Top50,20110531,   47.83,    10825
0056   ,PTD          ,20110531,   18.27,      299
0050   ,Yuanta Taiwan Top50,20110601,   48.10,    26708
0056   ,PTD          ,20110601,   18.38,      140
0050   ,Yuanta Taiwan Top50,20110602,   47.75,    18610
0056   ,PTD          ,20110602,   18.31,      198
0050   ,Yuanta Taiwan Top50,20110603,   47.99,    14876
0056   ,PTD          ,20110603,   18.46,      204
0050   ,Yuanta Taiwan Top50,20110607,   47.99,    10967
0056   ,PTD          ,20110607,   18.43,     3168
0050   ,Yuanta Taiwan Top50,20110608,   47.83,    14003
0056   ,PTD          ,20110608,   18.44,     5215
0050   ,Yuanta Taiwan Top50,20110609,   47.83,     8665
0056   ,PTD          ,20110609,   18.36,     5890
0050   ,Yuanta Taiwan Top50,20110610,   46.71,    27188
0056   ,PTD          ,20110610,   18.16,      236
0050   ,Yuanta Taiwan Top50,20110613,   46.10,    21849
0056   ,PTD          ,20110613,   17.93,      222
0050   ,Yuanta Taiwan Top50,20110614,   46.87,    11523
0056   ,PTD          ,20110614,   18.13,     1073
0050   ,Yuanta Taiwan Top50,20110615,   46.67,    11156
0056   ,PTD          ,20110615,   18.33,     2095
0050   ,Yuanta Taiwan Top50,20110616,   45.83,    23032
0056   ,PTD          ,20110616,   18.05,      105
0050   ,Yuanta Taiwan Top50,20110617,   45.67,    20766
0056   ,PTD          ,20110617,   17.93,      288
0050   ,Yuanta Taiwan Top50,20110620,   45.21,    21506
0056   ,PTD          ,20110620,   17.86,      123
0050   ,Yuanta Taiwan Top50,20110621,   45.56,    15219
0056   ,PTD          ,20110621,   17.97,       92
0050   ,Yuanta Taiwan Top50,20110622,   45.67,    11737
0056   ,PTD          ,20110622,   17.94,      575
0050   ,Yuanta Taiwan Top50,20110623,   45.25,    15137
0056   ,PTD          ,20110623,   17.86,     1841
0050   ,Yuanta Taiwan Top50,20110624,   44.90,    27218
0056   ,PTD          ,20110624,   17.82,      741
0050   ,Yuanta Taiwan Top50,20110627,   44.59,    27066
0056   ,PTD          ,20110627,   17.80,      212
0050   ,Yuanta Taiwan Top50,20110628,   44.48,    11858
0056   ,PTD          ,20110628,   17.86,      230
0050   ,Yuanta Taiwan Top50,20110629,   45.25,    16310
0056   ,PTD          ,20110629,   18.13,       98
0050   ,Yuanta Taiwan Top50,20110630,   45.40,     8335
0056   ,PTD          ,20110630,   18.33,     5836
0050   ,Yuanta Taiwan Top50,20110701,   46.06,    13964
0056   ,PTD          ,20110701,   18.39,      179
0050   ,Yuanta Taiwan Top50,20110704,   46.33,    18908
0056   ,PTD          ,20110704,   18.40,      398
0050   ,Yuanta Taiwan Top50,20110705,   46.25,    12622
0056   ,PTD          ,20110705,   18.40,      110
0050   ,Yuanta Taiwan Top50,20110706,   46.75,    13484
0056   ,PTD          ,20110706,   18.46,      167
0050   ,Yuanta Taiwan Top50,20110707,   46.56,    11109
0056   ,PTD          ,20110707,   18.61,      312
0050   ,Yuanta Taiwan Top50,20110708,   46.33,    14932
0056   ,PTD          ,20110708,   18.64,      195
0050   ,Yuanta Taiwan Top50,20110711,   46.02,    11993
0056   ,PTD          ,20110711,   18.46,       91
0050   ,Yuanta Taiwan Top50,20110712,   45.29,    48066
0056   ,PTD          ,20110712,   18.23,       83
0050   ,Yuanta Taiwan Top50,20110713,   45.29,    39174
0056   ,PTD          ,20110713,   18.16,      139
0050   ,Yuanta Taiwan Top50,20110714,   45.44,    39805
0056   ,PTD          ,20110714,   18.17,       74
0050   ,Yuanta Taiwan Top50,20110715,   45.67,    18410
0056   ,PTD          ,20110715,   18.42,       78
0050   ,Yuanta Taiwan Top50,20110718,   45.52,    20727
0056   ,PTD          ,20110718,   18.52,       76
0050   ,Yuanta Taiwan Top50,20110719,   45.44,     8281
